cylinders_2	cylinders_3	cylinders_4	cylinders_5	origin_2	origin_3	model_yr_2	model_yr_3	model_yr_4	model_yr_5	model_yr_6	model_yr_7	model_yr_8	model_yr_9	model_yr_10	model_yr_11	model_yr_12	model_yr_13	displacement	horsepower	weight	acceleration_2	acceleration_3	acceleration_4	acceleration_5	acceleration_6	acceleration_7	acceleration_8	acceleration_9	acceleration_10	acceleration_11	acceleration_12	acceleration_13	acceleration_14	acceleration_15	acceleration_16	acceleration_17	acceleration_18	acceleration_19	acceleration_20	acceleration_21	acceleration_22	acceleration_23	acceleration_24	acceleration_25	acceleration_26	acceleration_27	acceleration_28	acceleration_29	acceleration_30	acceleration_31	acceleration_32	acceleration_33	acceleration_34	acceleration_35	acceleration_36	acceleration_37	acceleration_38	acceleration_39	acceleration_40	acceleration_41	acceleration_42	acceleration_43	acceleration_44	acceleration_45	acceleration_46	acceleration_47	acceleration_48	acceleration_49	acceleration_50	acceleration_51	acceleration_52	acceleration_53	acceleration_54	acceleration_55	acceleration_56	acceleration_57	acceleration_58	acceleration_59	acceleration_60	acceleration_61	acceleration_62	acceleration_63	acceleration_64	acceleration_65	acceleration_66	acceleration_67	acceleration_68	acceleration_69	acceleration_70	acceleration_71	acceleration_72	acceleration_73	acceleration_74	acceleration_75	acceleration_76	acceleration_77	acceleration_78	acceleration_79	acceleration_80	acceleration_81	acceleration_82	acceleration_83	acceleration_84	acceleration_85	acceleration_86	acceleration_87	acceleration_88	acceleration_89	acceleration_90	acceleration_91	acceleration_92	acceleration_93	acceleration_94	acceleration_95	car_name	output
148	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.9919060	-0.75735734	-1.01840113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.27413566	 1.22846e+00
149	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.7425530	-0.75735734	-0.85544271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.29649574	 1.33946e+00
150	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	-0.7041910	-0.18676528	-0.56849418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.20660598	 1.22846e+00
151	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	-0.8192770	-0.29050929	-0.68421828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.25752959	 1.33946e+00
152	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	-1.0974015	-0.96484536	-1.14593381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.24059555	 1.59019e+00
153	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.3028116	-0.23863729	 0.34667087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.97802863	 9.14921e-01
154	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.5425742	 0.02072274	 0.57693821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.97847808	 8.44452e-01
155	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.5425742	-0.83516535	 0.54505504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	 0.50846702	 6.12215e-01
156	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.5425742	-0.83516535	 0.22149991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.01654533	 6.12215e-01
157	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 1.9811493	 1.70656290	 2.00459570	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.03392882	 6.93499e-01
158	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 1.5016243	 1.05816283	 1.73536004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.19089881	 6.12215e-01
159	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 1.1947282	 1.18784285	 1.80384981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.84386817	 6.93499e-01
160	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 1.5112148	 1.13597084	 1.99160626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00581474	 5.26391e-01
161	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.3603546	 0.15040275	 1.10596265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1.39213950	 7.70766e-01
162	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.5425742	 0.02072274	 1.09415407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.20207884	 6.93499e-01
163	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.6192982	 0.15040275	 0.89695076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.54866003	 6.12215e-01
164	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.3028116	-0.23863729	 0.96189796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.81032805	 8.44452e-01
165	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.3603546	 0.15040275	 0.08097779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.28033911	 1.04740e+00
166	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.6576602	 0.15040275	 0.29589397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.98965812	 9.82483e-01
167	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 1.0412802	 0.64318680	 0.23448935	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.06126549	 4.35387e-01
168	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	-0.9247725	-0.75735734	-0.94400707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.31342978	 1.49399e+00
169	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.5123810	-0.54986932	-0.39136546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.08362556	 1.17021e+00
170	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.3699451	-0.10895728	-0.06662948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.58220015	 9.82483e-01
171	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.5123810	-0.67954933	-0.44686580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.02274878	 1.17021e+00
172	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	-0.5699240	-0.21270129	-0.31697140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.36932997	 1.22846e+00
173	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.9919060	-0.86110135	-0.88260245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.51467047	 1.28483e+00
174	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	-0.7137815	-0.18676528	-0.50236613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.67661704	 1.22846e+00
175	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.2150754	-0.18676528	 0.01603059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.08362556	 8.44452e-01
176	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.9919060	-0.88703735	-1.22032788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.54821058	 1.49399e+00
177	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	 0.3699451	-0.36831730	 0.28408539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.52629996	 9.14921e-01
178	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.7521435	-0.23863729	-0.32641827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.47039976	 1.17021e+00
179	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.7041910	-0.42018931	-0.01585258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.69852767	 1.17021e+00
180	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.6946005	-0.16082928	-0.03002287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.63765089	 1.10991e+00
181	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.6946005	 0.28008276	-0.35357800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.24634955	 1.28483e+00
182	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	-0.9823155	-1.32794939	-1.38800973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.25132614	 1.68166e+00
183	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.8288675	-0.47206131	-0.59801564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.26295562	 1.44393e+00
184	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.7425530	-0.60174132	-0.88614502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.66498756	 1.28483e+00
185	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.5123810	-0.31644530	-0.47048296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.21325888	 1.28483e+00
186	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.9151820	-0.65361333	-0.84481499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.50891647	 1.33946e+00
187	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.8864105	-0.54986932	-0.90740047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 1.17926932	 1.39245e+00
188	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	 1.0700517	 0.92848282	 1.46966696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.10145850	 8.08032e-01
189	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	 1.1947282	 1.18784285	 1.44014551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.45301628	 6.93499e-01
190	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	 1.0604612	 0.40976277	 1.17090985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.54866003	 6.53389e-01
191	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	 1.5112148	 1.23971485	 1.46966696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.07289497	 5.69907e-01
192	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	 0.3028116	-0.10895728	 0.31006427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.96684859	 1.10991e+00
193	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	 0.5425742	 0.02072274	 0.45176725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.97847808	 1.10991e+00
194	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	 0.0630491	-0.60174132	 0.04909462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 0.01654533	 1.22846e+00
195	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	 0.3699451	-0.36831730	 0.13529727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.57102011	 1.14032e+00
196	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1.0398585	-1.35388540	-1.10460378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1.09027846	 1.49399e+00
197	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.9151820	-1.14639738	-0.95227308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-0.92257789	 1.25687e+00
